"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2021","42-115-7523","Epoch 5 Enterprises","","","","","1000 Airport Blvd","Pittsburgh","PA","15231","1001","Allegheny","(412) 472-0333","581220","Restaurant Management","581220","Restaurant Management","","","","","","","","","","","","","","","","","","","","","72231009","Food Service Contractors","72231009","Food Service Contractors","","","","","","","","","","","","","","","","","","","10 to 19","00011","$500,000 - 1 Million","$559,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","11","","No"
"2020","42-115-7523","Epoch 5 Enterprises","","","","","1000 Airport Blvd","Pittsburgh","PA","15231","1001","Allegheny","(412) 472-0333","581220","Restaurant Management","581220","Restaurant Management","","","","","","","","","","","","","","","","","","","","","72231009","Food Service Contractors","72231009","Food Service Contractors","","","","","","","","","","","","","","","","","","","10 to 19","00011","$500,000 - 1 Million","$559,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","11","","No"
"2019","42-115-7523","Epoch 5 Enterprises","","","","","1000 Airport Blvd","Pittsburgh","PA","15231","1001","Allegheny","(412) 472-0333","581220","Restaurant Management","581220","Restaurant Management","","","","","","","","","","","","","","","","","","","","","72231009","Food Service Contractors","72231009","Food Service Contractors","","","","","","","","","","","","","","","","","","","10 to 19","00011","$500,000 - 1 Million","$559,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","11","","No"
"2021","74-959-9715","Erin's Deli","","","","","210 6th Ave","Pittsburgh","PA","15222","2602","Allegheny","(412) 315-7052","581208","Restaurants","581208","Restaurants","","","581212","Caterers","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72232001","Caterers","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","3","","No"
"2020","74-959-9715","Erin's Deli","","","","","210 6th Ave","Pittsburgh","PA","15222","2602","Allegheny","(412) 315-7052","581208","Restaurants","581208","Restaurants","","","581212","Caterers","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72232001","Caterers","","","","","","","","","","","","","","","","","5 to 9","00008","","$0","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","3","","No"
"2021","71-478-3719","Espresso A Mano LLC","","","","","3623 Butler St","Pittsburgh","PA","15201","1801","Allegheny","(412) 918-1864","581228","Coffee Shops","581228","Coffee Shops","","","","","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","14","2009","No"
"2019","71-478-3719","Espresso A Mano LLC","","","","","3623 Butler St","Pittsburgh","PA","15201","1801","Allegheny","(412) 918-1864","581228","Coffee Shops","581228","Coffee Shops","","","","","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","14","2009","No"
"2021","73-309-6020","Espresso Amano","Matt","Gebis","Owner","Male","1506 E Carson St","Pittsburgh","PA","15203","1702","Allegheny","(412) 224-2880","581228","Coffee Shops","581228","Coffee Shops","","","","","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","","","","","","","","","","","","","","","","","","","10 to 19","00010","$500,000 - 1 Million","$508,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","6","2017","No"
"2019","73-309-6020","Espresso Amano","Matt","Gebis","Owner","Male","1506 E Carson St","Pittsburgh","PA","15203","1702","Allegheny","(412) 224-2880","581228","Coffee Shops","581228","Coffee Shops","","","","","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","","","","","","","","","","","","","","","","","","","10 to 19","00010","$500,000 - 1 Million","$508,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","6","","No"
"2021","46-437-6458","Espresso Specialty Foods","Donna","Roop","Owner","Female","906 Main St","Pittsburgh","PA","15215","2302","Allegheny","(412) 784-3644","514902","Bakers-Wholesale","514902","Bakers-Wholesale","","","581212","Caterers","205198","Bread/Other Bakery Prod-Ex Cookies","581228","Coffee Shops","","","","","","","","","","","","","42449003","Other Grocery And Related Products Merchant Wholes","42449003","Other Grocery And Related Products Merchant Wholes","72232001","Caterers","31181202","Commercial Bakeries","72251505","Snack And Nonalcoholic Beverage Bars","","","","","","","","","","","","","1 to 4","00004","$2.5 - 5 Million","$4,983,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","31","","No"
"2020","46-437-6458","Espresso Specialty Foods","Donna","Roop","Owner","Female","906 Main St","Pittsburgh","PA","15215","2302","Allegheny","(412) 784-3644","514902","Bakers-Wholesale","514902","Bakers-Wholesale","","","581212","Caterers","205198","Bread/Other Bakery Prod-Ex Cookies","581228","Coffee Shops","","","","","","","","","","","","","42449003","Other Grocery And Related Products Merchant Wholes","42449003","Other Grocery And Related Products Merchant Wholes","72232001","Caterers","31181202","Commercial Bakeries","72251505","Snack And Nonalcoholic Beverage Bars","","","","","","","","","","","","","1 to 4","00004","$2.5 - 5 Million","$4,983,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","31","","No"
"2019","46-437-6458","Espresso Specialty Foods","Donna","Roop","Owner","Female","906 Main St","Pittsburgh","PA","15215","2302","Allegheny","(412) 784-3644","514902","Bakers-Wholesale","514902","Bakers-Wholesale","","","581212","Caterers","205198","Bread/Other Bakery Prod-Ex Cookies","581228","Coffee Shops","","","","","","","","","","","","","42449003","Other Grocery And Related Products Merchant Wholes","42449003","Other Grocery And Related Products Merchant Wholes","72232001","Caterers","31181202","Commercial Bakeries","72251505","Snack And Nonalcoholic Beverage Bars","","","","","","","","","","","","","1 to 4","00004","$2.5 - 5 Million","$4,983,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","31","","No"
"2020","65-202-5487","Etown Bar Grill","Scott","Spaybuhar","Owner","Male","304 Butler St","Pittsburgh","PA","15223","2105","Allegheny","(412) 784-1720","581208","Restaurants","581208","Restaurants","","","581301","Bars","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","10 to 19","00010","$500,000 - 1 Million","$508,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","16","","No"
"2021","65-202-5487","Etown Bar Grill","Scott","Spaybuhar","Owner","Male","304 Butler St","Pittsburgh","PA","15223","2105","Allegheny","(412) 784-1720","581208","Restaurants","581208","Restaurants","","","581301","Bars","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","10 to 19","00010","$500,000 - 1 Million","$508,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","16","","No"
"2019","65-202-5487","Etown Bar Grill","Scott","Spaybuhar","Owner","Male","304 Butler St","Pittsburgh","PA","15223","2105","Allegheny","(412) 784-1720","581208","Restaurants","581208","Restaurants","","","581301","Bars","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","10 to 19","00010","$500,000 - 1 Million","$508,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","16","","No"
"2021","43-298-5127","Everest Ethnic Rstrnt Indian","Rup","Timsina","Owner","Male","4042 Saw Mill Run Blvd # B","Pittsburgh","PA","15227","2608","Allegheny","(412) 207-9638","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
"2020","43-298-5127","Everest Ethnic Rstrnt Indian","Rup","Timsina","Owner","Male","4042 Saw Mill Run Blvd # B","Pittsburgh","PA","15227","2608","Allegheny","(412) 207-9638","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
"2019","43-298-5127","Everest Ethnic Rstrnt Indian","Rup","Timsina","Owner","Male","4042 Saw Mill Run Blvd # B","Pittsburgh","PA","15227","2608","Allegheny","(412) 207-9638","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
"2021","40-020-9964","Evergreen Cafe","Phillip","Bacharach","Owner","Male","7328 Penn Ave","Pittsburgh","PA","15208","2529","Allegheny","(412) 241-5577","581301","Bars","581301","Bars","","","","","","","","","","","","","","","","","","","","","72241001","Drinking Places (Alcoholic Beverages)","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$234,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","14","","No"
"2020","40-020-9964","Evergreen Cafe","Phillip","Bacharach","Owner","Male","7328 Penn Ave","Pittsburgh","PA","15208","2529","Allegheny","(412) 241-5577","581301","Bars","581301","Bars","","","","","","","","","","","","","","","","","","","","","72241001","Drinking Places (Alcoholic Beverages)","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$234,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","14","","No"
"2021","41-536-6202","Evergreen Fire Co","Jeff","Giger","Manager","Male","2127 Babcock Blvd","Pittsburgh","PA","15209","1344","Allegheny","(412) 821-3957","922404","Fire Departments","922404","Fire Departments","","","581212","Caterers","999966","Federal Government Contractors","","","","","","","","","","","","","","","92216003","Fire Protection","92216003","Fire Protection","72232001","Caterers","99999005","Unclassified Establishments","","","","","","","","","","","","","","","20 to 49","00020","","$0","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","29","","No"
"2020","41-536-6202","Evergreen Fire Co","Jeff","Giger","Manager","Male","2127 Babcock Blvd","Pittsburgh","PA","15209","1344","Allegheny","(412) 821-3957","922404","Fire Departments","922404","Fire Departments","","","581212","Caterers","999966","Federal Government Contractors","","","","","","","","","","","","","","","92216003","Fire Protection","92216003","Fire Protection","72232001","Caterers","99999005","Unclassified Establishments","","","","","","","","","","","","","","","20 to 49","00020","","$0","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","29","","No"
"2019","41-536-6202","Evergreen Fire Co","Jeff","Giger","Manager","Male","2127 Babcock Blvd","Pittsburgh","PA","15209","1344","Allegheny","(412) 821-3957","922404","Fire Departments","922404","Fire Departments","","","581223","","581212","Caterers","999966","Federal Government Contractors","","","","","","","","","","","","","92216003","Fire Protection","92216003","Fire Protection","","","72232001","Caterers","99999005","Unclassified Establishments","","","","","","","","","","","","","20 to 49","00020","","$0","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","29","","No"
"2020","72-915-6335","Everyday Cafe","","","","","532 N Homewood Ave","Pittsburgh","PA","15208","1854","Allegheny","(412) 727-2169","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$203,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","6","2016","No"
"2021","72-915-6335","Everyday Cafe","Kira","Heard","Manager","Female","532 N Homewood Ave","Pittsburgh","PA","15208","1854","Allegheny","(412) 727-2169","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","1 to 4","00002","Less Than $500,000","$102,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","6","2016","No"
"2019","72-915-6335","Everyday Cafe","","","","","532 N Homewood Ave","Pittsburgh","PA","15208","1854","Allegheny","(412) 727-2169","581214","","581214","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$203,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","6","2016","No"
"2020","42-538-6811","Everyday Noodles","","","","","5875 Forbes Ave","Pittsburgh","PA","15217","1601","Allegheny","(412) 421-6668","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","11","2013","No"
"2021","42-538-6811","Everyday Noodles","","","","","5875 Forbes Ave","Pittsburgh","PA","15217","1601","Allegheny","(412) 421-6668","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","11","2013","No"
"2019","42-538-6811","Everyday Noodles","","","","","5875 Forbes Ave","Pittsburgh","PA","15217","1601","Allegheny","(412) 421-6668","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","11","2013","No"
"2021","71-661-8014","Express Pizzeria","","","","","2760 Saw Mill Run Blvd","Pittsburgh","PA","15227","1764","Allegheny","(412) 884-7777","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2020","71-661-8014","Express Pizzeria","","","","","2760 Saw Mill Run Blvd","Pittsburgh","PA","15227","1764","Allegheny","(412) 884-7777","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2019","71-661-8014","Express Pizzeria","","","","","2760 Saw Mill Run Blvd","Pittsburgh","PA","15227","1764","Allegheny","(412) 884-7777","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2019","70-597-4779","Fa Logic Lic","","","","","1202 Federal St","Pittsburgh","PA","15212","4704","Allegheny","(412) 586-5785","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
"2021","70-597-4779","Fa Logic LLC","","","","","1202 Federal St","Pittsburgh","PA","15212","4704","Allegheny","(412) 586-5785","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
"2020","70-597-4779","Fa Logic LLC","","","","","1202 Federal St","Pittsburgh","PA","15212","4704","Allegheny","(412) 586-5785","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
"2021","42-798-0142","Fabled Table","","","","","1400 Buena Vista St","Pittsburgh","PA","15212","4456","Allegheny","(412) 321-7400","581212","Caterers","581212","Caterers","","","","","","","","","","","","","","","","","","","","","72232001","Caterers","72232001","Caterers","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","10","","No"
"2020","42-798-0142","Fabled Table","","","","","1400 Buena Vista St","Pittsburgh","PA","15212","4456","Allegheny","(412) 321-7400","581212","Caterers","581212","Caterers","","","","","","","","","","","","","","","","","","","","","72232001","Caterers","72232001","Caterers","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","10","","No"
"2019","42-798-0142","Fabled Table","","","","","1400 Buena Vista St","Pittsburgh","PA","15212","4456","Allegheny","(412) 321-7400","581212","Caterers","581212","Caterers","","","","","","","","","","","","","","","","","","","","","72232001","Caterers","72232001","Caterers","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","10","","No"
"2021","40-423-7815","Fads Sandwich Shop","","","","","410 Forbes Ave","Pittsburgh","PA","15219","1601","Allegheny","(412) 281-0801","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","12","","No"
"2020","40-423-7815","Fads Sandwich Shop","","","","","410 Forbes Ave","Pittsburgh","PA","15219","1601","Allegheny","(412) 281-0801","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","12","","No"
"2021","70-538-2865","Fair Shake Environ Legal Svc","Gabriel","Pendleton","President","Male","6425 Living Pl # 200","Pittsburgh","PA","15206","5122","Allegheny","(412) 904-1746","581208","Restaurants","581208","Restaurants","","","811103","Attorneys","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","54111002","Offices Of Lawyers","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$203,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
"2020","70-538-2865","Fair Shake Environ Legal Svc","Gabriel","Pendleton","President","Male","5614 Elgin St # 2","Pittsburgh","PA","15206","1514","Allegheny","(412) 904-1746","811103","Attorneys","811103","Attorneys","","","","","","","","","","","","","","","","","","","","","54111002","Offices Of Lawyers","54111002","Offices Of Lawyers","","","","","","","","","","","","","","","","","","","1 to 4","00004","$500,000 - 1 Million","$738,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
"2019","70-538-2865","Fair Shake Environ Legal Svc","Gabriel","Pendleton","President","Male","3495 Butler St # 102","Pittsburgh","PA","15201","1375","Allegheny","(412) 904-1746","811103","Attorneys","811103","Attorneys","","","","","","","","","","","","","","","","","","","","","54111002","Offices Of Lawyers","54111002","Offices Of Lawyers","","","","","","","","","","","","","","","","","","","1 to 4","00004","$500,000 - 1 Million","$738,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
