"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2019","43-168-9575","Pizza Parma Liberty Avenue","Ali","Budak","President","Male","963 Liberty Ave","Pittsburgh","PA","15222","3701","Allegheny","Not Available","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
"2021","20-708-3478","Pizza Parma-Downtown","Tony","Moore","Owner","Male","963 Liberty Ave","Pittsburgh","PA","15222","3701","Allegheny","(412) 577-7300","581222","Pizza","581222","Pizza","","","581208","Restaurants","581212","Caterers","581206","Foods-Carry Out","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72232001","Caterers","72251301","Limited-Service Restaurants","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","21","1998","No"
"2020","20-708-3478","Pizza Parma-Downtown","Tony","Moore","Owner","Male","963 Liberty Ave","Pittsburgh","PA","15222","3701","Allegheny","(412) 577-7300","581222","Pizza","581222","Pizza","","","581208","Restaurants","581212","Caterers","581206","Foods-Carry Out","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72232001","Caterers","72251301","Limited-Service Restaurants","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","21","1998","No"
"2019","20-708-3478","Pizza Parma-Downtown","Tony","Moore","Owner","Male","963 Liberty Ave","Pittsburgh","PA","15222","3701","Allegheny","(412) 577-7300","581222","Pizza","581222","Pizza","","","581208","Restaurants","581212","Caterers","581206","Foods-Carry Out","581227","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72232001","Caterers","72251301","Limited-Service Restaurants","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","21","1998","No"
"2021","53-350-6481","Pizza Parma-Shadyside","Ali","Budak","Manager","Male","217 S Highland Ave","Pittsburgh","PA","15206","3912","Allegheny","(412) 441-6600","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","581212","Caterers","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","72232001","Caterers","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","21","1998","No"
"2020","53-350-6481","Pizza Parma-Shadyside","Ali","Budak","Manager","Male","217 S Highland Ave","Pittsburgh","PA","15206","3912","Allegheny","(412) 441-6600","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","581212","Caterers","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","72232001","Caterers","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","21","1998","No"
"2019","53-350-6481","Pizza Parma-Shadyside","Ali","Budak","Manager","Male","217 S Highland Ave","Pittsburgh","PA","15206","3912","Allegheny","(412) 441-6600","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","581212","Caterers","581227","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","72232001","Caterers","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","21","1998","No"
"2019","60-328-2690","Pizza Parma-Upper St Clair","Baris","Budak","President","Male","1790 N Highland Rd","Pittsburgh","PA","15241","1206","Allegheny","(412) 833-4455","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","581212","Caterers","581227","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","72232001","Caterers","","","","","","","","","","","","","1 to 4","00002","Less Than $500,000","$102,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","17","1998","No"
"2020","73-488-8235","Pizza Pauls","","","","","1022 5th Ave","Pittsburgh","PA","15219","6230","Allegheny","(412) 434-7575","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","5","","No"
"2019","73-488-8235","Pizza Pauls","","","","","1022 5th Ave","Pittsburgh","PA","15219","6230","Allegheny","(412) 434-7575","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","5","","No"
"2021","44-664-6937","Pizza Perfectta Inc","Bill","Turkeri","Owner","Male","258 S Highland Ave","Pittsburgh","PA","15206","3913","Allegheny","(412) 661-9991","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","32","","No"
"2020","44-664-6937","Pizza Perfectta Inc","Bill","Turkeri","Owner","Male","258 S Highland Ave","Pittsburgh","PA","15206","3913","Allegheny","(412) 661-9991","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","32","","No"
"2019","44-664-6937","Pizza Perfectta Inc","Bill","Turkeri","Owner","Male","258 S Highland Ave","Pittsburgh","PA","15206","3913","Allegheny","(412) 661-9991","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","32","","No"
"2021","41-448-9055","Pizza Pronto","John","Demirag","Owner","Male","518 California Ave","Pittsburgh","PA","15202","2453","Allegheny","(412) 415-3891","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$203,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","12","2012","No"
"2020","41-448-9055","Pizza Pronto","John","Demirag","Owner","Male","518 California Ave","Pittsburgh","PA","15202","2453","Allegheny","(412) 415-3891","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$203,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","12","2012","No"
"2019","41-448-9055","Pizza Pronto","John","Demirag","Owner","Male","518 California Ave","Pittsburgh","PA","15202","2453","Allegheny","(412) 415-3891","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$203,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","12","2012","No"
"2021","24-496-2338","Pizza Pronto & Gyro House","Mert","Demir","Owner","Male","4611 Centre Ave","Pittsburgh","PA","15213","1503","Allegheny","(412) 621-7700","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","10 to 19","00010","$500,000 - 1 Million","$508,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","19","","No"
"2020","24-496-2338","Pizza Pronto & Gyro House","Mert","Demir","Owner","Male","4611 Centre Ave","Pittsburgh","PA","15213","1503","Allegheny","(412) 621-7700","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","10 to 19","00010","$500,000 - 1 Million","$508,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","19","","No"
"2019","24-496-2338","Pizza Pronto & Gyro House","Mert","Demir","Owner","Male","4611 Centre Ave","Pittsburgh","PA","15213","1503","Allegheny","(412) 621-7700","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","10 to 19","00010","$500,000 - 1 Million","$508,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","19","","No"
"2019","40-313-7732","Pizza Ramano Lic","","","","","219 Atwood St","Pittsburgh","PA","15213","4001","Allegheny","(412) 688-8080","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00006","Less Than $500,000","$305,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","12","","No"
"2021","11-852-9338","Pizza Roma","Aldofo","D'Achille","Owner","Male","8350 Perry Hwy","Pittsburgh","PA","15237","5251","Allegheny","(412) 367-7677","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00025","$1 - 2.5 Million","$1,269,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","18","1972","No"
"2020","11-852-9338","Pizza Roma","Aldofo","D'Achille","Owner","Male","8350 Perry Hwy","Pittsburgh","PA","15237","5251","Allegheny","(412) 367-7677","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00025","$1 - 2.5 Million","$1,269,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","18","1972","No"
"2019","11-852-9338","Pizza Roma","Aldofo","D'Achille","Owner","Male","8630 Perry Hwy","Pittsburgh","PA","15237","0000","Allegheny","(412) 367-7677","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00025","$1 - 2.5 Million","$1,269,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","18","1972","No"
"2020","11-846-9014","Pizza Shack Take & Bake LLC","","","","","3546 Saw Mill Run Blvd","Pittsburgh","PA","15227","2720","Allegheny","(412) 881-9513","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","39","","No"
"2021","11-846-9014","Pizza Shack Take & Bake LLC","","","","","3546 Saw Mill Run Blvd","Pittsburgh","PA","15227","2720","Allegheny","(412) 881-9513","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","39","","No"
"2019","11-846-9014","Pizza Shack Take & Bake LLC","","","","","3546 Saw Mill Run Blvd","Pittsburgh","PA","15227","2720","Allegheny","(412) 881-9513","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","39","","No"
"2020","58-871-9468","Pizza Stop","Vicky","Dever","Site Manager","Female","1315 Mifflin Rd # 3","Pittsburgh","PA","15207","2203","Allegheny","(412) 461-5455","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$203,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","22","","No"
"2021","58-871-9468","Pizza Stop","Vicky","Dever","Site Manager","Female","1315 Mifflin Rd # 3","Pittsburgh","PA","15207","2203","Allegheny","(412) 461-5455","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$203,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","22","","No"
"2019","58-871-9468","Pizza Stop","Vicky","Dever","Site Manager","Female","1315 Mifflin Rd # 3","Pittsburgh","PA","15207","2203","Allegheny","(412) 461-5455","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$203,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","22","","No"
"2021","43-592-1280","Pizzaiolo","Ron","Molinaro","Owner","Male","703 Washington Rd","Pittsburgh","PA","15228","2004","Allegheny","(412) 344-4123","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","27","","No"
"2020","43-592-1280","Pizzaiolo","Ron","Molinaro","Owner","Male","703 Washington Rd","Pittsburgh","PA","15228","2004","Allegheny","(412) 344-4123","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","27","","No"
"2019","43-592-1280","Pizzaiolo","Ron","Molinaro","Owner","Male","703 Washington Rd","Pittsburgh","PA","15228","2004","Allegheny","(412) 344-4123","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","27","","No"
"2021","70-006-2868","Pizzaiolo Primo","Eric","Moorer","Director","Male","8 Market Sq","Pittsburgh","PA","15222","1813","Allegheny","(412) 575-5858","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","10","","No"
"2021","74-168-3902","Pizzeria Davide","Dave","Anoya","Owner","Male","2549 Penn Ave","Pittsburgh","PA","15222","7601","Allegheny","(724) 703-1210","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00025","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","4","2019","No"
"2019","72-307-8746","Pizzuvio","","","","","268 Forbes Ave","Pittsburgh","PA","15222","1806","Allegheny","(412) 471-0400","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","7","","No"
"2020","70-021-3158","Plaza Azteca","","","","","1000 Sutherland Dr","Pittsburgh","PA","15205","4865","Allegheny","(412) 787-8888","581208","Restaurants","581208","Restaurants","","","554103","Truck Stops & Plazas","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","45712005","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","10","","No"
"2021","70-021-3158","Plaza Azteca","","","","","1000 Sutherland Dr","Pittsburgh","PA","15205","4865","Allegheny","(412) 787-8888","581208","Restaurants","581208","Restaurants","","","554103","Truck Stops & Plazas","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","45712005","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","10","","No"
"2019","70-021-3158","Plaza Azteca","","","","","1000 Sutherland Dr","Pittsburgh","PA","15205","4865","Allegheny","(412) 787-8888","581208","Restaurants","581208","Restaurants","","","554103","Truck Stops & Plazas","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","45712005","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","10","","No"
"2020","56-490-6493","Pleasant Bar","Lori","Haeck","Owner","Female","32 Old Clairton Rd","Pittsburgh","PA","15236","3913","Allegheny","(412) 655-4551","581301","Bars","581301","Bars","","","581208","Restaurants","","","","","","","","","","","","","","","","","72241001","Drinking Places (Alcoholic Beverages)","72241001","Drinking Places (Alcoholic Beverages)","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00006","Less Than $500,000","$351,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","23","","No"
"2021","56-490-6493","Pleasant Bar","Lori","Haeck","Owner","Female","32 Old Clairton Rd","Pittsburgh","PA","15236","3913","Allegheny","(412) 655-4551","581301","Bars","581301","Bars","","","581208","Restaurants","","","","","","","","","","","","","","","","","72241001","Drinking Places (Alcoholic Beverages)","72241001","Drinking Places (Alcoholic Beverages)","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00006","Less Than $500,000","$351,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","23","","No"
"2019","56-490-6493","Pleasant Bar","Lori","Haeck","Owner","Female","32 Old Clairton Rd","Pittsburgh","PA","15236","3913","Allegheny","(412) 655-4551","581301","Bars","581301","Bars","","","581208","Restaurants","","","","","","","","","","","","","","","","","72241001","Drinking Places (Alcoholic Beverages)","72241001","Drinking Places (Alcoholic Beverages)","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00006","Less Than $500,000","$351,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","23","","No"
