"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2020","71-906-4422","Starbucks","Heidi","Weiss","Manager","Female","4022 5th Ave","Pittsburgh","PA","15213","3544","Allegheny","(412) 402-8182","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","7","1971","No"
"2019","71-906-4422","Starbucks","Heidi","Weiss","Manager","Female","4022 5th Ave","Pittsburgh","PA","15213","3544","Allegheny","(412) 402-8182","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","581214","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","7","1971","No"
"2021","71-744-3514","Starbucks","","","","","7707 Mcknight Rd","Pittsburgh","PA","15237","3519","Allegheny","(412) 366-2732","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","8","","No"
"2020","71-744-3514","Starbucks","","","","","7707 Mcknight Rd","Pittsburgh","PA","15237","3519","Allegheny","(412) 366-2732","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","8","","No"
"2019","71-744-3514","Starbucks","","","","","7707 Mcknight Rd","Pittsburgh","PA","15237","3519","Allegheny","(412) 366-2732","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","581214","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","8","","No"
"2019","24-310-4783","Starbucks","Doug","Durfey","Site Manager","Male","7 Market Sq","Pittsburgh","PA","15222","1813","Allegheny","(412) 201-0296","581228","Coffee Shops","581228","Coffee Shops","","","581208","Restaurants","549915","Coffee & Tea","581214","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","72251117","Full-Service Restaurants","44529805","","","","","","","","","","","","","","","","10 to 19","00016","$500,000 - 1 Million","$812,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","19","","No"
"2019","72-457-9539","Starbucks","","","","","1001 Liberty Ave # 6","Pittsburgh","PA","15222","3715","Allegheny","(412) 560-6334","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","581214","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2019","72-458-9695","Starbucks","","","","","100 Settlers Ridge Center Dr","Pittsburgh","PA","15205","1421","Allegheny","(412) 490-2535","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","581214","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2021","72-505-6547","Starbucks","Gene","Yoder","Manager","Male","808 Ridge Ave","Pittsburgh","PA","15212","6003","Allegheny","(412) 321-0428","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2020","73-578-1091","Starbucks","Sarah","Kolar","Site Manager","Female","227 Summit Park Dr","Pittsburgh","PA","15275","1203","Allegheny","(412) 809-3045","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","18","","No"
"2021","74-476-9072","Starbucks","","","","","114 Bakery Square Blvd","Pittsburgh","PA","15206","1084","Allegheny","(412) 639-9634","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","4","","No"
"2020","74-476-9072","Starbucks","","","","","114 Bakery Square Blvd","Pittsburgh","PA","15206","1084","Allegheny","(412) 639-9634","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","4","","No"
"2019","73-578-1091","Starbucks","","","","","300 Davis Blvd","Pittsburgh","PA","15275","1218","Allegheny","(412) 809-3045","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","581214","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","5","","No"
"2021","72-560-1096","Starbucks","J D","Samples","Manager","Male","301 S Hills Vlg","Pittsburgh","PA","15241","1400","Allegheny","(412) 208-5753","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","2016","No"
"2020","72-560-1096","Starbucks","J D","Samples","Manager","Male","301 S Hills Vlg","Pittsburgh","PA","15241","1400","Allegheny","(412) 208-5753","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","2016","No"
"2019","72-560-1096","Starbucks","J D","Samples","Manager","Male","301 S Hills Vlg","Pittsburgh","PA","15241","1400","Allegheny","(412) 208-5753","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","581214","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2020","72-505-6547","Starbucks","Gene","Yoder","Manager","Male","808 Ridge Ave","Pittsburgh","PA","15212","6003","Allegheny","(412) 321-0428","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2019","72-505-6547","Starbucks","Gene","Yoder","Manager","Male","808 Ridge Ave","Pittsburgh","PA","15212","6003","Allegheny","(412) 321-0428","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","581214","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2021","72-459-7792","Starbucks","","","","","200 Lothrop St","Pittsburgh","PA","15213","2536","Allegheny","(412) 864-2140","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2020","72-459-7792","Starbucks","","","","","200 Lothrop St","Pittsburgh","PA","15213","2536","Allegheny","(412) 864-2140","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2019","72-459-7792","Starbucks","","","","","200 Lothrop St","Pittsburgh","PA","15213","2536","Allegheny","(412) 864-2140","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","581214","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2021","72-458-9695","Starbucks","","","","","100 Settlers Ridge Center Dr","Pittsburgh","PA","15205","1421","Allegheny","(412) 490-2535","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2020","72-458-9695","Starbucks","","","","","100 Settlers Ridge Center Dr","Pittsburgh","PA","15205","1421","Allegheny","(412) 490-2535","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2021","72-458-9406","Starbucks","","","","","5550 Centre Ave","Pittsburgh","PA","15232","1206","Allegheny","(412) 681-1500","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2020","72-458-9406","Starbucks","","","","","5550 Centre Ave","Pittsburgh","PA","15232","1206","Allegheny","(412) 681-1500","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2019","72-458-9406","Starbucks","","","","","5550 Centre Ave","Pittsburgh","PA","15232","1206","Allegheny","(412) 681-1500","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","581214","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2021","72-458-5974","Starbucks","","","","","1000 Airport Blvd","Pittsburgh","PA","15231","1001","Allegheny","(724) 208-8351","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2020","72-458-5974","Starbucks","","","","","1000 Airport Blvd","Pittsburgh","PA","15231","1001","Allegheny","(724) 208-8351","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2019","72-458-5974","Starbucks","","","","","1000 Airport Blvd","Pittsburgh","PA","15231","1001","Allegheny","(724) 208-8351","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","581214","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2021","72-457-9539","Starbucks","","","","","1001 Liberty Ave # 6","Pittsburgh","PA","15222","3715","Allegheny","(412) 560-6334","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","6","","No"
"2021","72-293-1716","Starbucks","Nick","Kop","Manager","Male","201 S Hills Vlg","Pittsburgh","PA","15241","1408","Allegheny","(412) 595-9380","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00012","$500,000 - 1 Million","$609,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","7","","No"
"2020","72-293-1716","Starbucks","Nick","Kop","Manager","Male","201 S Hills Vlg","Pittsburgh","PA","15241","1408","Allegheny","(412) 595-9380","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00012","$500,000 - 1 Million","$609,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","7","","No"
"2019","94-392-9398","Starbucks","Ryan","Tunchin","Manager","Male","3464 William Penn Hwy","Pittsburgh","PA","15235","0000","Allegheny","(412) 823-5328","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","581214","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00016","$500,000 - 1 Million","$812,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","26","","No"
"2020","94-615-7674","Starbucks","Melissa","Lysaught","Manager","Female","6304 Forbes Ave","Pittsburgh","PA","15217","1717","Allegheny","(412) 421-6244","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","20 to 49","00020","$1 - 2.5 Million","$1,015,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","27","","No"
"2021","94-622-1181","Starbucks","Caleb","St Lawrence","Site Manager","Male","210 6th Ave # 3","Pittsburgh","PA","15222","2602","Allegheny","(412) 642-9066","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","27","","No"
"2019","98-137-6593","Starbucks","Heather","Hooks","Site Manager","Female","730 Copeland St # 1","Pittsburgh","PA","15232","4234","Allegheny","(412) 621-7733","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","581208","Restaurants","581214","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","10 to 19","00016","$500,000 - 1 Million","$812,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","25","1998","No"
"2021","98-137-6593","Starbucks","Heather","Hooks","Site Manager","Female","730 Copeland St # 1","Pittsburgh","PA","15232","4234","Allegheny","(412) 621-7733","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00016","$500,000 - 1 Million","$812,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","25","1998","No"
"2020","98-137-6593","Starbucks","Heather","Hooks","Site Manager","Female","730 Copeland St # 1","Pittsburgh","PA","15232","4234","Allegheny","(412) 621-7733","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","10 to 19","00016","$500,000 - 1 Million","$812,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","25","1998","No"
"2021","96-920-5491","Starbucks","Brian","Gates","Site Manager","Male","4885 Mcknight Rd # 1a","Pittsburgh","PA","15237","3400","Allegheny","(412) 364-9996","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","20 to 49","00020","$1 - 2.5 Million","$1,015,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","25","1998","No"
"2020","96-920-5491","Starbucks","Brian","Gates","Site Manager","Male","4885 Mcknight Rd # 1a","Pittsburgh","PA","15237","3400","Allegheny","(412) 364-9996","581228","Coffee Shops","581228","Coffee Shops","","","549915","Coffee & Tea","","","","","","","","","","","","","","","","","72251505","Snack And Nonalcoholic Beverage Bars","72251505","Snack And Nonalcoholic Beverage Bars","44529805","","","","","","","","","","","","","","","","","","20 to 49","00020","$1 - 2.5 Million","$1,015,000","Private","Branch","303651459","000000000","2","Verified","000000","$0","25","1998","No"
