"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2019","71-704-3691","Walids Fish & Chicken","Walid Y","Ifrawan","Owner","Male","1000 Chartiers Ave","Pittsburgh","PA","15220","4867","Allegheny","(412) 922-4666","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2021","83-153-9713","Walker's Pub","Claire","Lazzari","Owner","Female","2024 Sarah St","Pittsburgh","PA","15203","2062","Allegheny","(412) 431-2040","581301","Bars","581301","Bars","","","581208","Restaurants","","","","","","","","","","","","","","","","","72241001","Drinking Places (Alcoholic Beverages)","72241001","Drinking Places (Alcoholic Beverages)","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00003","Less Than $500,000","$176,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","37","","No"
"2020","83-153-9713","Walker's Pub","Claire","Lazzari","Owner","Female","2024 Sarah St","Pittsburgh","PA","15203","2062","Allegheny","(412) 431-2040","581301","Bars","581301","Bars","","","581208","Restaurants","","","","","","","","","","","","","","","","","72241001","Drinking Places (Alcoholic Beverages)","72241001","Drinking Places (Alcoholic Beverages)","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00003","Less Than $500,000","$176,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","37","","No"
"2019","83-153-9713","Walker's Pub","Claire","Lazzari","Owner","Female","2024 Sarah St","Pittsburgh","PA","15203","2062","Allegheny","(412) 431-2040","581301","Bars","581301","Bars","","","581208","Restaurants","","","","","","","","","","","","","","","","","72241001","Drinking Places (Alcoholic Beverages)","72241001","Drinking Places (Alcoholic Beverages)","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00003","Less Than $500,000","$176,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","37","","No"
"2021","36-683-0313","Walmart Bakery","","","","","250 Summit Park Dr","Pittsburgh","PA","15275","1202","Allegheny","(412) 788-9079","546102","Bakers-Retail","546102","Bakers-Retail","","","546103","Bakers-Cake & Pie","531102","Department Stores","531104","Retail Shops","564101","Baby Accessories","565101","Clothing-Retail","571210","Bedding","571216","Furniture-Dealers-Retail","571928","Kitchen Accessories","571988","Home Accessories & Furnishings","31181102","Retail Bakeries","31181102","Retail Bakeries","31181101","Retail Bakeries","45511001","","45511003","","45811034","","45811041","","44911003","","44911012","","44912937","","44912981","","10 to 19","00015","$500,000 - 1 Million","$591,000","Private","Branch","005889993","632353488","2","Verified","000000","$0","18","","No"
"2020","36-683-0313","Walmart Bakery","","","","","250 Summit Park Dr","Pittsburgh","PA","15275","1202","Allegheny","(412) 788-9079","546102","Bakers-Retail","546102","Bakers-Retail","","","546103","Bakers-Cake & Pie","531102","Department Stores","531104","Retail Shops","564101","Baby Accessories","565101","Clothing-Retail","571210","Bedding","571216","Furniture-Dealers-Retail","571928","Kitchen Accessories","571988","Home Accessories & Furnishings","31181102","Retail Bakeries","31181102","Retail Bakeries","31181101","Retail Bakeries","45511001","","45511003","","45811034","","45811041","","44911003","","44911012","","44912937","","44912981","","10 to 19","00015","$500,000 - 1 Million","$591,000","Private","Branch","005889993","632353488","2","Verified","000000","$0","18","","No"
"2019","36-683-0313","Walmart Bakery","","","","","250 Summit Park Dr","Pittsburgh","PA","15275","1202","Allegheny","(412) 494-9528","546102","Bakers-Retail","546102","Bakers-Retail","","","546103","Bakers-Cake & Pie","581204","","531102","Department Stores","531104","Retail Shops","564101","Baby Accessories","565101","Clothing-Retail","571210","Bedding","571216","Furniture-Dealers-Retail","571928","Kitchen Accessories","31181102","Retail Bakeries","31181102","Retail Bakeries","31181101","Retail Bakeries","","","45511001","","45511003","","45811034","","45811041","","44911003","","44911012","","44912937","","10 to 19","00015","$500,000 - 1 Million","$591,000","Private","Branch","005889993","632353488","2","Verified","000000","$0","18","","No"
"2021","21-871-5977","Walnut Grill","Matt","Turbiner","Owner","Male","5500 Walnut St # 3","Pittsburgh","PA","15232","2367","Allegheny","(412) 688-8278","581208","Restaurants","581208","Restaurants","","","581301","Bars","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","50 to 99","00050","$2.5 - 5 Million","$2,538,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","21","","No"
"2020","21-871-5977","Walnut Grill","Matt","Turbiner","Owner","Male","5500 Walnut St # 3","Pittsburgh","PA","15232","2367","Allegheny","(412) 688-8278","581208","Restaurants","581208","Restaurants","","","581301","Bars","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","50 to 99","00050","$2.5 - 5 Million","$2,538,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","21","","No"
"2019","21-871-5977","Walnut Grill","Matt","Turbiner","Owner","Male","5500 Walnut St # 3","Pittsburgh","PA","15232","2367","Allegheny","(412) 688-8278","581208","Restaurants","581208","Restaurants","","","581301","Bars","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","50 to 99","00050","$2.5 - 5 Million","$2,538,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","21","","No"
"2021","75-046-7788","Walnut Grill Bethel","","","","","1001 Cool Springs Dr","Pittsburgh","PA","15234","2035","Allegheny","(412) 886-5118","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","3","2020","No"
"2020","71-738-7834","Walnut Grill Robinson","","","","","1200 Settlers Ridge Center Dr","Pittsburgh","PA","15205","1440","Allegheny","(412) 747-2100","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","2015","No"
"2021","71-738-7834","Walnut Grill Robinson","","","","","1200 Settlers Ridge Center Dr","Pittsburgh","PA","15205","1440","Allegheny","(412) 747-2100","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","2015","No"
"2019","71-738-7834","Walnut Grill Robinson","","","","","1200 Settlers Ridge Center Dr","Pittsburgh","PA","15205","1440","Allegheny","(412) 747-2100","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","2015","No"
"2021","73-842-5227","Walter's Southern Kitchen","Oscar","Ellis","Manager","Male","4501 Butler St","Pittsburgh","PA","15201","3013","Allegheny","(412) 683-7474","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","5","2018","No"
"2020","73-842-5227","Walter's Southern Kitchen","Oscar","Ellis","Manager","Male","4501 Butler St","Pittsburgh","PA","15201","3013","Allegheny","(412) 683-7474","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","5","2018","No"
"2019","73-842-5227","Walter's Southern Kitchen","Oscar","Ellis","Manager","Male","4501 Butler St","Pittsburgh","PA","15201","3013","Allegheny","(412) 683-7474","581208","Restaurants","581208","Restaurants","","","581224","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","5","","No"
"2021","58-872-8717","Wang's Kitchen","","","","","2901 Brownsville Rd","Brentwood","PA","15227","2516","Allegheny","(412) 884-8082","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","22","","No"
"2020","58-872-8717","Wang's Kitchen","","","","","2901 Brownsville Rd","Brentwood","PA","15227","2516","Allegheny","(412) 884-8082","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","22","","No"
"2019","58-872-8717","Wang's Kitchen","","","","","3625 Brownsville Rd","Pittsburgh","PA","15227","3154","Allegheny","(412) 884-8082","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","22","","No"
"2020","72-266-4005","Wanna Tee By Vee Inc","Veronica","Sanner","President","Female","940 Brookline Blvd","Pittsburgh","PA","15226","2106","Allegheny","Not Available","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","","$0","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","7","","No"
"2021","72-266-4005","Wanna Tee By Vee Inc","Veronica","Sanner","President","Female","940 Brookline Blvd","Pittsburgh","PA","15226","2106","Allegheny","Not Available","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","7","","No"
"2019","72-266-4005","Wanna Tee By Vee Inc","Veronica","Sanner","President","Female","940 Brookline Blvd","Pittsburgh","PA","15226","2106","Allegheny","Not Available","999977","Nonclassified Establishments","999977","Nonclassified Establishments","","","","","","","","","","","","","","","","","","","","","99999004","Unclassified Establishments","99999004","Unclassified Establishments","","","","","","","","","","","","","","","","","","","","00000","","$0","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","7","","No"
"2021","73-748-7616","Warehouse","Dee","Conrad","Owner","Female","1731 Murray Ave","Pittsburgh","PA","15217","1603","Allegheny","(412) 224-2760","581301","Bars","581301","Bars","","","422505","Warehouses-Merchandise & Self Storage","","","","","","","","","","","","","","","","","72241001","Drinking Places (Alcoholic Beverages)","72241001","Drinking Places (Alcoholic Beverages)","49311008","General Warehousing And Storage","","","","","","","","","","","","","","","","","1 to 4","00003","Less Than $500,000","$176,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","5","","No"
"2020","73-748-7616","Warehouse","Dee","Conrad","Owner","Female","1731 Murray Ave","Pittsburgh","PA","15217","1603","Allegheny","(412) 224-2760","581301","Bars","581301","Bars","","","422505","Warehouses-Merchandise & Self Storage","","","","","","","","","","","","","","","","","72241001","Drinking Places (Alcoholic Beverages)","72241001","Drinking Places (Alcoholic Beverages)","49311008","General Warehousing And Storage","","","","","","","","","","","","","","","","","1 to 4","00003","Less Than $500,000","$347,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","5","","No"
"2019","60-336-8564","Wendy's","Kristin","Alex","Manager","Female","60 Towne Square Way","Brentwood","PA","15227","3258","Allegheny","(412) 884-8010","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00030","$1 - 2.5 Million","$1,523,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","12","","No"
"2021","11-840-5448","Wendy's","Jon","Meadows","Site Manager","Male","1660 Cochran Rd","Pittsburgh","PA","15220","1001","Allegheny","(412) 561-5333","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00035","$1 - 2.5 Million","$1,777,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","39","","No"
"2021","11-841-4515","Wendy's","","","","","200 Penn Ave","Pittsburgh","PA","15221","2156","Allegheny","(412) 247-1572","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00032","$1 - 2.5 Million","$1,624,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","39","","No"
"2020","11-846-4098","Wendy's","Charise","Csizmazia","Site Manager","Female","2410 W Liberty Ave","Pittsburgh","PA","15226","1508","Allegheny","(412) 561-0594","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00028","$1 - 2.5 Million","$1,421,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","39","","No"
"2019","11-848-6349","Wendy's","Sandra","Justice","Site Manager","Female","5422 Baum Blvd","Pittsburgh","PA","15232","1202","Allegheny","(412) 687-3670","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","50 to 99","00068","$1 - 2.5 Million","$2,419,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","39","","No"
"2021","11-848-6349","Wendy's","Sandra","Justice","Site Manager","Female","5422 Baum Blvd","Pittsburgh","PA","15232","1202","Allegheny","(412) 687-3670","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","50 to 99","00068","$1 - 2.5 Million","$2,419,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","39","","No"
"2020","11-850-7482","Wendy's","Michelle","Mcgullis","Site Manager","Female","208 Rodi Rd","Pittsburgh","PA","15235","3337","Allegheny","(412) 731-1116","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00040","$1 - 2.5 Million","$2,030,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","39","","No"
"2019","11-853-2217","Wendy's","Eric","Peterson","Site Manager","Male","7317 Mcknight Rd","Pittsburgh","PA","15237","3511","Allegheny","(412) 366-7117","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00034","$1 - 2.5 Million","$1,726,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","39","","No"
"2021","11-853-2217","Wendy's","Eric","Peterson","Site Manager","Male","7317 Mcknight Rd","Pittsburgh","PA","15237","3511","Allegheny","(412) 366-7117","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00034","$1 - 2.5 Million","$1,726,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","39","","No"
"2019","26-037-9466","Wendy's","Kelly","Stoker","Site Manager","Female","3410 William Penn Hwy","Pittsburgh","PA","15235","5411","Allegheny","(412) 824-4042","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00035","$1 - 2.5 Million","$1,777,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","19","","No"
"2020","26-064-2996","Wendy's","Heidi","Marinak","Site Manager","Female","725 Allegheny Ave","Pittsburgh","PA","15233","1801","Allegheny","(412) 231-1653","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00025","$1 - 2.5 Million","$1,269,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","18","","No"
"2019","83-193-5184","Wendy's","Kristin","Pieciak","Site Manager","Female","2691 Freeport Rd","Pittsburgh","PA","15238","1411","Allegheny","(412) 828-3105","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00030","$1 - 2.5 Million","$1,523,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","39","","No"
"2021","83-193-5184","Wendy's","Kristin","Pieciak","Site Manager","Female","2691 Freeport Rd","Pittsburgh","PA","15238","1411","Allegheny","(412) 828-3105","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00030","$1 - 2.5 Million","$1,523,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","39","","No"
"2020","83-193-5184","Wendy's","Kristin","Pieciak","Site Manager","Female","2691 Freeport Rd","Pittsburgh","PA","15238","1411","Allegheny","(412) 828-3105","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00030","$1 - 2.5 Million","$1,523,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","39","","No"
"2021","83-190-2515","Wendy's","Jennifer","Kovach","Site Manager","Female","6296 Steubenville Pike","Pittsburgh","PA","15205","1019","Allegheny","(412) 787-0808","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","10 to 19","00017","$500,000 - 1 Million","$863,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","34","","No"
"2020","83-190-2515","Wendy's","Jennifer","Kovach","Site Manager","Female","6296 Steubenville Pike","Pittsburgh","PA","15205","1019","Allegheny","(412) 787-0808","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","10 to 19","00017","$500,000 - 1 Million","$863,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","34","","No"
"2019","83-190-2515","Wendy's","Jennifer","Kovach","Site Manager","Female","6296 Steubenville Pike","Pittsburgh","PA","15205","1019","Allegheny","(412) 787-0808","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","10 to 19","00017","$500,000 - 1 Million","$863,000","Private","Branch","423671866","416735916","2","Verified","000000","$0","34","","No"
