"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2019","43-247-5453","Shakespeare's Restaurant LLC","","","","","9370 Mcknight Rd","Pittsburgh","PA","15237","5953","Allegheny","Not Available","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
"2021","43-652-2806","Shale Catering LLC","","","","","100 1st Ave # 800","Pittsburgh","PA","15222","1518","Allegheny","Not Available","581212","Caterers","581212","Caterers","","","","","","","","","","","","","","","","","","","","","72232001","Caterers","72232001","Caterers","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2020","43-652-2806","Shale Catering LLC","","","","","100 1st Ave # 800","Pittsburgh","PA","15222","1518","Allegheny","Not Available","581212","Caterers","581212","Caterers","","","","","","","","","","","","","","","","","","","","","72232001","Caterers","72232001","Caterers","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2019","43-652-2806","Shale Catering LLC","","","","","100 1st Ave # 800","Pittsburgh","PA","15222","1518","Allegheny","Not Available","581212","Caterers","581212","Caterers","","","","","","","","","","","","","","","","","","","","","72232001","Caterers","72232001","Caterers","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2020","40-184-7428","Shale's Cafe","Jim","Parey","Owner","Male","1208 5th Ave","Pittsburgh","PA","15219","6232","Allegheny","(412) 391-2949","581301","Bars","581301","Bars","","","","","","","","","","","","","","","","","","","","","72241001","Drinking Places (Alcoholic Beverages)","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$234,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","13","","No"
"2019","40-184-7428","Shale's Cafe","Jim","Parey","Owner","Male","1208 5th Ave","Pittsburgh","PA","15219","6232","Allegheny","(412) 391-2949","581301","Bars","581301","Bars","","","","","","","","","","","","","","","","","","","","","72241001","Drinking Places (Alcoholic Beverages)","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$234,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","13","","No"
"2021","11-836-8307","Shannopin Country Club","Margaret","Miller","Director","Female","1 Windmere Rd","Pittsburgh","PA","15202","1323","Allegheny","(412) 761-2900","799201","Golf Courses","799201","Golf Courses","","","864108","Clubs","799931","Golf Practice Ranges","581208","Restaurants","594130","Golf Equipment & Supplies-Retail","","","","","","","","","","","71391002","Golf Courses And Country Clubs","71391002","Golf Courses And Country Clubs","81341004","Civic And Social Organizations","71399020","All Other Amusement And Recreation Industries","72251117","Full-Service Restaurants","45911021","","","","","","","","","","","","100 to 249","00100","$5 - 10 Million","$9,503,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","39","1920","No"
"2020","11-836-8307","Shannopin Country Club","Margaret","Miller","Director","Female","1 Windmere Rd","Pittsburgh","PA","15202","1323","Allegheny","(412) 761-2900","799201","Golf Courses","799201","Golf Courses","","","864108","Clubs","799931","Golf Practice Ranges","581208","Restaurants","594130","Golf Equipment & Supplies-Retail","","","","","","","","","","","71391002","Golf Courses And Country Clubs","71391002","Golf Courses And Country Clubs","81341004","Civic And Social Organizations","71399020","All Other Amusement And Recreation Industries","72251117","Full-Service Restaurants","45911021","","","","","","","","","","","","100 to 249","00100","$5 - 10 Million","$9,503,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","39","1920","No"
"2019","11-836-8307","Shannopin Country Club","Margaret","Miller","Director","Female","1 Windmere Rd","Pittsburgh","PA","15202","1323","Allegheny","(412) 761-2900","799201","Golf Courses","799201","Golf Courses","","","864108","Clubs","799931","Golf Practice Ranges","581208","Restaurants","594130","Golf Equipment & Supplies-Retail","","","","","","","","","","","71391002","Golf Courses And Country Clubs","71391002","Golf Courses And Country Clubs","81341004","Civic And Social Organizations","71399020","All Other Amusement And Recreation Industries","72251117","Full-Service Restaurants","45911021","","","","","","","","","","","","100 to 249","00100","$5 - 10 Million","$9,503,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","39","1920","No"
"2020","43-479-8426","Shari & Nadour Corp","Wadih","Nadour","President","Female","126 Kensington Dr","Pittsburgh","PA","15237","1291","Allegheny","Not Available","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2021","43-479-8426","Shari & Nadour Corp","Wadih","Nadour","President","Female","126 Kensington Dr","Pittsburgh","PA","15237","1291","Allegheny","Not Available","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2019","43-479-8426","Shari & Nadour Corp","Wadih","Nadour","President","Female","126 Kensington Dr","Pittsburgh","PA","15237","1291","Allegheny","Not Available","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2020","40-220-0070","Sharp Edge Bistro","","","","","922 Penn Ave","Pittsburgh","PA","15222","3706","Allegheny","(412) 338-2437","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","13","","No"
"2019","40-220-0070","Sharp Edge Bistro","","","","","922 Penn Ave","Pittsburgh","PA","15222","3706","Allegheny","(412) 338-2437","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","13","","No"
"2020","53-351-0350","Sharp Edge Creekhouse","Michael","Capretti","General Mgr","Male","288 W Steuben St","Pittsburgh","PA","15205","2500","Allegheny","(412) 922-8118","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","20 to 49","00020","$1 - 2.5 Million","$1,015,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","24","","No"
"2019","71-977-3467","Shawn Ryan's Pub","Shawn","Ryan","Owner","Male","2907 Brownsville Rd","Pittsburgh","PA","15227","2516","Allegheny","(412) 881-9458","581208","Restaurants","581208","Restaurants","","","581301","Bars","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","14","","No"
"2021","71-977-3467","Shawn Ryans Pub","Shawn","Ryan","Owner","Male","2907 Brownsville Rd","Pittsburgh","PA","15227","2516","Allegheny","(412) 881-9458","581208","Restaurants","581208","Restaurants","","","581301","Bars","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","14","","No"
"2020","71-977-3467","Shawn Ryans Pub","Shawn","Ryan","Owner","Male","2907 Brownsville Rd","Pittsburgh","PA","15227","2516","Allegheny","(412) 881-9458","581208","Restaurants","581208","Restaurants","","","581301","Bars","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72241001","Drinking Places (Alcoholic Beverages)","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","14","","No"
"2020","40-615-6465","Sheetz","William","Gosnell","Manager","Male","3457 William Penn Hwy","Pittsburgh","PA","15235","5431","Allegheny","(412) 825-4151","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","554110","Alternative Fuels","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","44513101","","44513101","","45712003","","45712006","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","20 to 49","00028","$5 - 10 Million","$5,784,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","12","","No"
"2021","40-615-6465","Sheetz","William","Gosnell","Manager","Male","3457 William Penn Hwy","Pittsburgh","PA","15235","5431","Allegheny","(412) 825-4151","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","554110","Alternative Fuels","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","44513101","","44513101","","45712003","","45712006","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","20 to 49","00028","$5 - 10 Million","$5,784,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","12","","No"
"2019","56-482-0835","Sheetz","Robert","Towers","Site Manager","Male","8607 Perry Hwy","Pittsburgh","PA","15237","5351","Allegheny","(412) 364-3120","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","541105","Grocers-Retail","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","44513101","","44513101","","45712003","","44511003","Supermarkets And Other Grocery (Except Convenience","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","20 to 49","00030","$5 - 10 Million","$6,197,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","23","","No"
"2021","56-482-0835","Sheetz","Robert","Towers","Site Manager","Male","8607 Perry Hwy","Pittsburgh","PA","15237","5351","Allegheny","(412) 536-3905","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","","","44513101","","44513101","","45712003","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","","","20 to 49","00030","$5 - 10 Million","$6,197,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","23","","No"
"2020","56-482-0835","Sheetz","Robert","Towers","Site Manager","Male","8607 Perry Hwy","Pittsburgh","PA","15237","5351","Allegheny","(412) 364-3120","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","","","44513101","","44513101","","45712003","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","","","20 to 49","00030","$5 - 10 Million","$6,197,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","23","","No"
"2021","50-579-4115","Sheetz","David","Mastrostefano","Manager","Male","251 Curry Hollow Rd","Pittsburgh","PA","15236","4605","Allegheny","(412) 653-5678","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","","","44513101","","44513101","","45712003","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","","","20 to 49","00030","$5 - 10 Million","$6,197,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","25","","No"
"2019","60-480-2967","Sheetz","Jessica","Kenyon","Site Manager","Female","1000 Clairton Blvd","Pittsburgh","PA","15236","4648","Allegheny","(412) 460-0152","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","541105","Grocers-Retail","554110","Alternative Fuels","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","44513101","","44513101","","45712003","","44511003","Supermarkets And Other Grocery (Except Convenience","45712006","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","20 to 49","00040","$5 - 10 Million","$8,263,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","17","","No"
"2021","60-480-2967","Sheetz","Travis","Harp","Manager","Female","1000 Clairton Blvd","Pittsburgh","PA","15236","4648","Allegheny","(412) 460-0152","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","554110","Alternative Fuels","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","44513101","","44513101","","45712003","","45712006","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","20 to 49","00034","$5 - 10 Million","$7,024,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","17","","No"
"2020","60-480-2967","Sheetz","Travis","Harp","Manager","Female","1000 Clairton Blvd","Pittsburgh","PA","15236","4648","Allegheny","(412) 460-0152","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","554110","Alternative Fuels","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","44513101","","44513101","","45712003","","45712006","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","20 to 49","00034","$5 - 10 Million","$8,263,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","17","","No"
"2021","60-336-0926","Sheetz","Kim","Cole","Site Manager","Female","5410 Campbells Run Rd","Pittsburgh","PA","15205","1026","Allegheny","(412) 787-1190","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","554110","Alternative Fuels","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","44513101","","44513101","","45712003","","45712006","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","20 to 49","00033","$5 - 10 Million","$6,817,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","17","","No"
"2019","72-361-9556","Sheetz","","","","","2871 Freeport Rd","Pittsburgh","PA","15238","1415","Allegheny","(412) 517-8812","541103","Convenience Stores","541103","Convenience Stores","","","541105","Grocers-Retail","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","","","44513101","","44513101","","44511003","Supermarkets And Other Grocery (Except Convenience","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","","","20 to 49","00028","$5 - 10 Million","$5,784,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","6","","No"
"2021","72-361-9556","Sheetz","","","","","2871 Freeport Rd","Pittsburgh","PA","15238","1415","Allegheny","(412) 517-8812","541103","Convenience Stores","541103","Convenience Stores","","","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","","","","","44513101","","44513101","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","","","","","20 to 49","00028","$5 - 10 Million","$5,784,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","6","","No"
"2020","72-361-9556","Sheetz","","","","","2871 Freeport Rd","Pittsburgh","PA","15238","1415","Allegheny","(412) 517-8812","541103","Convenience Stores","541103","Convenience Stores","","","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","","","","","44513101","","44513101","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","","","","","20 to 49","00028","$5 - 10 Million","$5,784,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","6","","No"
"2021","72-229-1600","Sheetz","","","","","211 Mount Nebo Rd","Pittsburgh","PA","15237","1327","Allegheny","(412) 630-8423","541103","Convenience Stores","541103","Convenience Stores","","","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","","","","","44513101","","44513101","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","","","","","20 to 49","00028","$5 - 10 Million","$5,784,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","7","","No"
"2020","72-229-1600","Sheetz","","","","","211 Mount Nebo Rd","Pittsburgh","PA","15237","1327","Allegheny","(412) 630-8423","541103","Convenience Stores","541103","Convenience Stores","","","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","","","","","44513101","","44513101","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","","","","","20 to 49","00028","$5 - 10 Million","$5,784,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","7","","No"
"2019","72-229-1600","Sheetz","","","","","211 Mount Nebo Rd","Pittsburgh","PA","15237","1327","Allegheny","(412) 630-8423","541103","Convenience Stores","541103","Convenience Stores","","","541105","Grocers-Retail","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","","","44513101","","44513101","","44511003","Supermarkets And Other Grocery (Except Convenience","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","","","20 to 49","00028","$5 - 10 Million","$5,784,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","7","","No"
"2020","60-336-0926","Sheetz","Kim","Cole","Site Manager","Female","5410 Campbells Run Rd","Pittsburgh","PA","15205","1026","Allegheny","(412) 787-1190","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","554110","Alternative Fuels","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","44513101","","44513101","","45712003","","45712006","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","20 to 49","00033","$5 - 10 Million","$6,817,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","17","","No"
"2019","60-336-0926","Sheetz","Kim","Cole","Site Manager","Female","5410 Campbells Run Rd","Pittsburgh","PA","15205","1026","Allegheny","(412) 787-1190","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","554110","Alternative Fuels","541105","Grocers-Retail","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","44513101","","44513101","","45712003","","45712006","","44511003","Supermarkets And Other Grocery (Except Convenience","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","20 to 49","00033","$5 - 10 Million","$6,817,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","17","","No"
"2020","50-579-4115","Sheetz","David","Mastrostefano","Manager","Male","251 Curry Hollow Rd","Pittsburgh","PA","15236","4605","Allegheny","(412) 653-5678","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","","","44513101","","44513101","","45712003","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","","","20 to 49","00030","$5 - 10 Million","$6,197,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","25","","No"
"2019","50-579-4115","Sheetz","David","Mastrostefano","Manager","Male","251 Curry Hollow Rd","Pittsburgh","PA","15236","4605","Allegheny","(412) 653-5678","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","541105","Grocers-Retail","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","44513101","","44513101","","45712003","","44511003","Supermarkets And Other Grocery (Except Convenience","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","20 to 49","00030","$5 - 10 Million","$6,197,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","25","","No"
"2021","41-542-1670","Sheetz","Jackie","Scaefers","Site Manager","Female","3025 Babcock Blvd","Pittsburgh","PA","15237","2715","Allegheny","(412) 931-1716","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","","","44513101","","44513101","","45712003","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","","","20 to 49","00030","$5 - 10 Million","$6,197,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","12","","No"
"2020","41-542-1670","Sheetz","Jackie","Scaefers","Site Manager","Female","3025 Babcock Blvd","Pittsburgh","PA","15237","2715","Allegheny","(412) 931-1716","541103","Convenience Stores","541103","Convenience Stores","","","554101","Service Stations-Gasoline & Oil","581228","Coffee Shops","598301","Fuel-Retail","","","","","","","","","","","","","44513101","","44513101","","45712003","","72251505","Snack And Nonalcoholic Beverage Bars","45721003","","","","","","","","","","","","","","20 to 49","00030","$5 - 10 Million","$6,197,000","Private","Branch","002984524","000000000","2","Verified","000000","$0","12","","No"
