Version Year,IUSA Number,Company Name,Address,City,State,ZIP Code,Primary SIC Description
2020,35-832-2444,Willow,634 Camp Horne Rd,Pittsburgh,PA,15237,Caterers
2020,69-209-2182,Wine Loft Pittsburgh,2773 Tunnel Blvd,Pittsburgh,PA,15203,Restaurants
2020,42-620-9990,Wing Street,4710 Baum Blvd,Pittsburgh,PA,15213,Restaurants
2020,42-620-9992,Wing Street,271 1/2 Clairton Blvd,Pittsburgh,PA,15236,Restaurants
2020,42-621-0990,Wing Street,7301 Saltsburg Rd,Pittsburgh,PA,15235,Restaurants
2020,40-468-5440,Wing Street,2150 Brownsville Rd # 100,Pittsburgh,PA,15210,Restaurants
2020,42-620-9652,Wing Street,2324 Ardmore Blvd,Pittsburgh,PA,15221,Restaurants
2020,44-053-8372,Wing Street,70 Towne Square Way,Pittsburgh,PA,15227,Restaurants
2020,42-620-9405,Wing Street,2002 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,43-937-2353,Winghart's Burger-Whiskey Bar,5 Market Sq,Pittsburgh,PA,15222,Restaurants
2020,41-607-5013,Wings & Prayer,7543 Roslyn St,Swissvale,PA,15218,Restaurants
2020,42-733-8340,Wings Over,2525 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,94-612-6802,Wise Guy's Pizza,1223 Woods Run Ave,Pittsburgh,PA,15212,Pizza
2020,41-401-3867,Wok & Grill,120 5th Ave # 202,Pittsburgh,PA,15222,Restaurants
2020,60-328-5842,Wok In Heaven,415 Unity Center Rd,Plum,PA,15239,Restaurants
2020,74-262-4859,Wolfies Pub,274 Forbes Ave,Pittsburgh,PA,15222,Nonclassified Establishments
2020,41-513-8033,Wood Fired Flatbreads LLC,625 Lowries Run Rd # 200,Pittsburgh,PA,15237,Restaurants
2020,41-654-5193,Wyndham Garden Pittsburgh,1 Industry Ln,Pittsburgh,PA,15275,Hotels & Motels
2020,40-072-6543,Wyndham Grand Pittsburgh,600 Commonwealth Pl,Pittsburgh,PA,15222,Hotels & Motels
2020,31-139-5594,Wyndham Pittsburgh Univ Ctr,100 Lytton Ave,Pittsburgh,PA,15213,Hotels & Motels
2020,40-075-2325,Ya Fei,1980 Park Manor Blvd,Pittsburgh,PA,15205,Restaurants
2020,41-565-8925,Yamato Hibachi Grill LLC,3450 William Penn Hwy,Pittsburgh,PA,15235,Caterers
2020,43-623-8754,Yard Gastropub,736 Bellefonte St,Pittsburgh,PA,15232,Restaurants
2020,71-296-3473,Yard Market Square,100 5th Ave,Pittsburgh,PA,15222,Restaurants
2020,40-293-9408,Yesterday's Bar & Grill,501 Greenfield Ave,Pittsburgh,PA,15207,Bars
2020,30-322-5700,Yetter's Candy,504 Grant Ave,Pittsburgh,PA,15209,Candy & Confectionery-Retail
2020,24-495-6652,Trolley Barn Eatery,3360 Library Rd # 4,Castle Shannon,PA,15234,Caterers
2020,74-387-1818,True Pizzeria & Lounge,5474 Campbells Run Rd,Pittsburgh,PA,15205,Restaurants
2020,73-138-8258,Tswirl Crepes,1714 Murray Ave,Pittsburgh,PA,15217,Restaurants
2020,40-423-7891,Tucci's,4624 Liberty Ave,Pittsburgh,PA,15224,Restaurants
2020,40-458-6038,Tuesday Morning,3430 William Penn Hwy,Pittsburgh,PA,15235,Gift Shops
2020,72-460-7036,Turkish Grille,4632 Centre Ave,Pittsburgh,PA,15213,Restaurants
2020,48-422-7137,Tuscan Cafe,6 Smithfield St,Pittsburgh,PA,15222,Restaurants
2020,21-872-9101,Twisters Soft Serve Ice Cream,4210 Main St,Pittsburgh,PA,15224,Ice Cream Parlors
2020,73-911-3599,Two Dudes Dogs LLC,2108 Murray Ave,Pittsburgh,PA,15217,Restaurants
2020,67-707-0914,Two Louie's Market,1233 Penn Ave,Pittsburgh,PA,15222,Grocers-Retail
2020,74-035-1836,Two Sisters,216 N Highland Ave,Pittsburgh,PA,15206,Restaurants
2020,55-804-2982,Tyson Foods Inc,1344 Greystone Dr,Pittsburgh,PA,15241,Poultry Processing Plants (Mfrs)
2020,56-180-7132,Umi Restaurant,5849 Ellsworth Ave,Pittsburgh,PA,15232,Restaurants
2020,43-522-7561,Ummbar,941 Liberty Ave,Pittsburgh,PA,15222,Restaurants
2020,37-891-7157,Uncle Sam's Sandwich Bar,225 Summit Park Dr,Pittsburgh,PA,15275,Restaurants
2020,97-481-6936,Uncle Sam's Submarines,5808 Forbes Ave,Pittsburgh,PA,15217,Restaurants
2020,43-356-1223,Uncle Sam's Subs,4301 Summit St,Pittsburgh,PA,15201,Restaurants
2020,40-217-1959,Uncle Tony's Pizza LLC,3285 W Liberty Ave,Pittsburgh,PA,15216,Pizza
2020,41-538-3561,Union Grill,413 S Craig St,Pittsburgh,PA,15213,Restaurants
2020,72-344-1860,Union Standard,545 William Pitt Way,Pittsburgh,PA,15238,Restaurants
2020,63-430-8274,Union Station,801 N Negley Ave,Pittsburgh,PA,15206,Coffee Shops
2020,66-725-2316,University Club At Univ,123 University Pl,Pittsburgh,PA,15213,Caterers
2020,72-621-4445,Unplanned Comedy,5601 Butler St,Pittsburgh,PA,15201,Nonclassified Establishments
2020,56-488-8782,Upbeat Entertainment,1420 Belasco Ave,Pittsburgh,PA,15216,Music & Live Entertainment
2020,94-607-9522,Upstairs Saloon,212 44th St,Pittsburgh,PA,15201,Restaurants
2020,58-870-0591,Uptown Coffee,723 Washington Rd,Pittsburgh,PA,15228,Coffee Shops
2020,70-856-9779,Usrearchchemsupplies.Com,2028 Murray Ave,Pittsburgh,PA,15217,Chemical Research
2020,20-685-9845,Uubu 6,178 Pius St,Pittsburgh,PA,15203,Restaurants
2020,72-212-9218,V3,4500 Butler St,Pittsburgh,PA,15201,Restaurants
2020,71-575-3700,V3 Flatbread Pizza,11 5th Ave,Pittsburgh,PA,15222,Restaurants
2020,11-853-1847,Valliant's Diner,3418 Babcock Blvd,Pittsburgh,PA,15237,Restaurants
2020,42-040-2303,Vallozzi's Pittsburgh,220 5th Ave,Pittsburgh,PA,15222,Restaurants
2020,43-986-9605,Vandal,4306 Butler St,Pittsburgh,PA,15201,Restaurants
2020,42-556-3664,Vca Fox Chapel Animal Hospital,1152 Freeport Rd,Pittsburgh,PA,15238,Animal Hospitals
2020,11-836-8794,Veltre's Pizza,7530 Washington Ave,Swissvale,PA,15218,Restaurants
2020,56-494-7646,Venice Pizzeria,4144 Saw Mill Run Blvd,Pittsburgh,PA,15227,Pizza
2020,11-829-8066,Vento's Pizza,420 N Highland Ave,Pittsburgh,PA,15206,Pizza
2020,50-568-5842,Verdetto's Bar & Restaurant,814 Madison Ave # 1,Pittsburgh,PA,15212,Restaurants
2020,71-816-5169,Vespucci Pizza,1710 Forbes Ave,Pittsburgh,PA,15219,Pizza
2020,73-100-0333,Vic Fortunato & Co,735 Brownsville Rd,Pittsburgh,PA,15210,Caterers
2020,43-651-9647,Victory Pointe,1113 E Carson St # 15,Pittsburgh,PA,15203,Arcades
2020,97-509-2370,Villa Fresh Italian Kitchen,1000 Ross Park Mall Dr # Vc5,Pittsburgh,PA,15237,Restaurants
2020,73-424-6108,Villa Fresh Italian Kitchen,1000 Robinson Mall Dr,Pittsburgh,PA,15205,Restaurants
2020,64-332-0641,Villa Fresh Italian Kitchen,301 S Hills Vlg,Pittsburgh,PA,15241,Restaurants
2020,43-913-8239,Villa Fresh Italian Kitchen,1000 Airport Blvd,Pittsburgh,PA,15231,Restaurants
2020,21-873-0588,Villa Fresh Italian Kitchen,100 Robinson Center Dr,Pittsburgh,PA,15205,Restaurants
2020,42-261-8560,Vincent's Green Tree,404 Bigham St,Pittsburgh,PA,15211,Restaurants
2020,11-841-4374,Vincent's Pizza Park,998 Ardmore Blvd,Pittsburgh,PA,15221,Pizza
2020,11-840-5299,Vincents Of Greentree,333 Mansfield Ave,Pittsburgh,PA,15220,Restaurants
2020,66-725-9337,Vincenzo's Pizza & Pasta,2885 W Liberty Ave,Pittsburgh,PA,15216,Restaurants
2020,53-350-6135,Vinny's Pizza,618 Brookline Blvd # 2,Pittsburgh,PA,15226,Pizza
2020,71-783-6255,Vino Volo,1000 Airport Blvd,Pittsburgh,PA,15231,Wineries (Mfrs)
2020,48-423-0842,Vocelli Pizza,231 Commercial Ave,Aspinwall,PA,15215,Pizza
2020,40-217-3756,Vocelli Pizza,617 Brownsville Rd,Mt Oliver,PA,15210,Pizza
2020,40-468-5432,Vocelli Pizza,2101 Greentree Rd # B110,Pittsburgh,PA,15220,Pizza
2020,40-866-4153,Vocelli Pizza,112 Abbeyville Rd,Pittsburgh,PA,15228,Pizza
2020,69-569-0214,Vocelli Pizza,4740 Baum Blvd,Pittsburgh,PA,15213,Pizza
2020,44-664-9493,Vocelli Pizza,3060 W Liberty Ave,Pittsburgh,PA,15216,Pizza
2020,89-984-1027,Vocelli Pizza,4235 Murray Ave,Pittsburgh,PA,15217,Pizza
2020,89-984-1118,Vocelli Pizza,1019 Mount Royal Blvd,Pittsburgh,PA,15223,Pizza
2020,48-423-0818,Vocelli Pizza,1005 S Bee St,Pittsburgh,PA,15220,Pizza
2020,17-605-5200,Vocelli Pizza,1130 Perry Hwy # 27,Pittsburgh,PA,15237,Pizza
2020,98-241-1282,Vocelli Pizza,691 Clairton Blvd,Pleasant Hills,PA,15236,Pizza
2020,18-128-6386,Vocelli Pizza,2011 Waverly St,Swissvale,PA,15218,Pizza
2020,43-986-9606,Vue 412,1200 Grandview Ave,Pittsburgh,PA,15211,Restaurants
2020,71-198-9351,W H P Dining Venture LLC,115 Federal St,Pittsburgh,PA,15212,Restaurants
2020,41-777-7577,Waffallonia,1707 Murray Ave,Pittsburgh,PA,15217,Restaurants
2020,71-539-3877,Waffles Incaffeinated,2517 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,71-151-4797,Tooky Mills Pub & Restaurant,9 Depot St,Hillsborough,NH,3244,Restaurants
2020,70-740-6549,Tako,214 6th St,Pittsburgh,PA,15222,Restaurants
2020,72-442-8205,Talia Cucina & Rosticceria,425 6th Ave,Pittsburgh,PA,15219,Restaurants
2020,21-871-5589,Tallulah's Catering,419 Butler St,Pittsburgh,PA,15223,Caterers
2020,35-834-6286,Tamarind Flavor Of India,257 N Craig St,Pittsburgh,PA,15213,Restaurants
2020,41-202-4539,Tamarind Savoring India,2101 Greentree Rd # B117,Pittsburgh,PA,15220,Restaurants
2020,72-041-5870,Tan Izakaya,815 S Aiken Ave,Pittsburgh,PA,15232,Restaurants
2020,65-728-5292,Tana Ethiopian Cuisine,5929 Baum Blvd,Pittsburgh,PA,15206,Restaurants
2020,44-665-8452,Taste Of India,4320 Penn Ave,Pittsburgh,PA,15224,Restaurants
2020,70-042-5885,Tasty-N-Healthy LLC,11633 Penn Hills Dr,Pittsburgh,PA,15235,Restaurants
2020,40-423-8092,Tavern 51,4604 Clairton Blvd,Pittsburgh,PA,15236,Bars
2020,41-776-5579,Taza 21,23 Orchard Spring Rd,Pittsburgh,PA,15220,Restaurants
2020,42-198-5399,Tazza D'Oro,1125 N Highland Ave,Pittsburgh,PA,15206,Restaurants
2020,37-899-6367,Te Cafe,2000 Murray Ave,Pittsburgh,PA,15217,Coffee Shops
2020,21-873-9985,Tedolas LTD,212 Shiloh St,Pittsburgh,PA,15211,Bars
2020,43-038-4067,Temma LLC,110 Smithfield St,Pittsburgh,PA,15222,Restaurants
2020,41-558-3151,Teppanyaki Kyoto Restaurant,5808 Bryant St,Pittsburgh,PA,15206,Restaurants
2020,72-196-5570,Tequila Cowboy Bar & Grill,380 N Shore Dr,Pittsburgh,PA,15212,Restaurants
2020,63-861-4156,Terrace Room,530 William Penn Pl,Pittsburgh,PA,15219,Nonclassified Establishments
2020,11-845-8504,Tessaro's,4601 Liberty Ave,Pittsburgh,PA,15224,Restaurants
2020,42-549-3549,Texas De Brazil,240 W Station Square Dr # D-1,Pittsburgh,PA,15219,Restaurants
2020,72-129-6662,Texas Roadhouse,1104 Perry Hwy,Pittsburgh,PA,15237,Restaurants
2020,71-436-7010,Texas Roadhouse,8650 Duncan Ave,Pittsburgh,PA,15237,Restaurants
2020,72-617-7701,Texas Roadhouse,3466 William Penn Hwy,Pittsburgh,PA,15235,Restaurants
2020,73-455-4080,Texas Roadhouse,511 Clairton Blvd,Pleasant Hills,PA,15236,Restaurants
2020,42-669-3096,Tgi Friday's,1000 Airport Blvd # D-76,Pittsburgh,PA,15231,Restaurants
2020,72-433-0864,Thai & Noodle Outlet,5813 Forbes Ave,Pittsburgh,PA,15217,Restaurants
2020,42-454-3976,Thai Cottage,1109 S Braddock Ave,Pittsburgh,PA,15218,Restaurants
2020,21-874-0017,Thai Cuisine Restaurant,4627 Liberty Ave,Pittsburgh,PA,15224,Restaurants
2020,40-312-4462,Thai Foon,1960 Settlers Ridge Center Dr,Pittsburgh,PA,15205,Restaurants
2020,35-558-9540,Thai Gourmet,4505 Liberty Ave,Pittsburgh,PA,15224,Restaurants
2020,43-520-6372,Thai Me Up,118 S 23rd St,Pittsburgh,PA,15203,Restaurants
2020,21-121-6999,Thai On Carson,1925 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,53-351-0715,Thai Place Restaurant II,1034 Freeport Rd,Pittsburgh,PA,15238,Restaurants
2020,42-596-1391,Thai Red Curry LLC,5439 Babcock Blvd,Pittsburgh,PA,15237,Restaurants
2020,41-752-9810,Thai Spoon,1409 Potomac Ave,Pittsburgh,PA,15216,Restaurants
2020,70-894-7860,Thai Touch Kitchen,665 Washington Rd,Pittsburgh,PA,15228,Restaurants
2020,35-833-4688,That' S Amore,5123 Butler St,Pittsburgh,PA,15201,Pizza
2020,42-195-4067,Thatsamore Pizza,5123 Butler St,Pittsburgh,PA,15201,Pizza
2020,71-436-1301,Theatre Throughline Theatre Co,5201 Scenery Dr,Pittsburgh,PA,15236,Restaurants
2020,44-664-1789,Theme,15 Dewalt Ave # 15,Pittsburgh,PA,15227,Restaurants
2020,42-737-5926,There Ultra Lounge,931 Liberty Ave,Pittsburgh,PA,15222,Bars
2020,50-574-4441,Three Rivers,600 Commonwealth Pl,Pittsburgh,PA,15222,Restaurants
2020,42-562-3093,Tiacquadio,300 Mount Lebanon Blvd,Pittsburgh,PA,15234,Restaurants
2020,42-737-8019,Tierno's Pizzeria,2043 Golden Mile Hwy,Pittsburgh,PA,15239,Pizza
2020,58-872-8600,Tiki Lounge,2003 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,69-380-9782,Tim's Bar,2155 Wylie Ave,Pittsburgh,PA,15219,Bars
2020,30-777-3606,Tim's Corner Bar,700 4th St,Pittsburgh,PA,15215,Bars
2020,70-055-2576,Tipsy Cow,5741 Ellsworth Ave,Pittsburgh,PA,15232,Restaurants
2020,62-024-5878,Tom's Diner,2937 W Liberty Ave,Pittsburgh,PA,15216,Restaurants
2020,94-623-7849,Tong's Chinese Restaurant,956 Brookline Blvd # 1,Pittsburgh,PA,15226,Restaurants
2020,42-169-1236,Tong's Cuisine,228 Semple St,Pittsburgh,PA,15213,Restaurants
2020,42-716-0602,Toodie's Famous Italian Beef,93 S 16th St,Pittsburgh,PA,15203,Restaurants
2020,74-434-5219,Took Took 98,2018 Murray Ave,Pittsburgh,PA,15217,Restaurants
2020,72-060-3004,Totopo,660 Washington Rd,Pittsburgh,PA,15228,Nonclassified Establishments
2020,70-602-1921,Town Place,4 Av & Stanwix St,Pittsburgh,PA,15222,Restaurants
2020,42-555-5238,Track Side,7 E Station Square Dr,Pittsburgh,PA,15219,Restaurants
2020,70-467-0372,Traditions India,108 Oakville Dr,Pittsburgh,PA,15220,Restaurants
2020,40-468-5464,Tram's Kitchen,4050 Penn Ave,Pittsburgh,PA,15224,Restaurants
2020,83-204-4556,Tramp's Restaurant Inc,412 Greentree Rd,Pittsburgh,PA,15220,Bars
2020,43-286-9544,Travern In The Wall,211 Commercial Ave,Pittsburgh,PA,15215,Restaurants
2020,43-540-3348,Tray 3 LLC,120 Millview Dr,Pittsburgh,PA,15238,Restaurants
2020,73-906-0455,Treats & Beans,118 Meyran Ave,Pittsburgh,PA,15213,Coffee Shops
2020,69-440-6257,Trendy Hot Spots,219 Smokey Wood Dr,Pittsburgh,PA,15218,Night Clubs
2020,48-423-3481,Tri-State Snack Foods Inc,1529 Superior Ave,Pittsburgh,PA,15212,Grocers-Retail
2020,11-836-8745,Triangle Bar & Grille,2122 Monongahela Ave,Pittsburgh,PA,15218,Restaurants
2020,41-628-6103,Triple S Tavern Inc,914 Brownsville Rd,Pittsburgh,PA,15210,Bars
2020,20-669-4846,Subway,5438 Centre Ave # 3,Pittsburgh,PA,15232,Restaurants
2020,21-873-9480,Subway,215 Blazier Dr,Pittsburgh,PA,15237,Restaurants
2020,21-142-3199,Subway,930 Presque Isle Dr,Pittsburgh,PA,15239,Restaurants
2020,62-684-8766,Subway,7714 Penn Ave,Pittsburgh,PA,15221,Restaurants
2020,64-338-7574,Subway,101 W Station Square Dr # 100,Pittsburgh,PA,15219,Restaurants
2020,62-951-8994,Subway,219 Shiloh St # 5,Pittsburgh,PA,15211,Restaurants
2020,58-872-8519,Subway,3070 Mcintyre Square Dr,Pittsburgh,PA,15237,Restaurants
2020,58-872-8378,Subway,950 Ridge Ave,Pittsburgh,PA,15212,Restaurants
2020,65-481-3757,Subway,6210 Grand Ave,Pittsburgh,PA,15225,Restaurants
2020,66-726-8205,Subway,930 Penn Ave # R2,Pittsburgh,PA,15222,Restaurants
2020,68-274-8033,Subway,322 Curry Hollow Rd,Pittsburgh,PA,15236,Restaurants
2020,72-058-7032,Subway,458 Home Dr,Pittsburgh,PA,15275,Restaurants
2020,72-311-1532,Subway,39 Walsh Rd,Pittsburgh,PA,15205,Restaurants
2020,72-791-3687,Subway,6022 Penn Ave,Pittsburgh,PA,15206,Restaurants
2020,83-189-4639,Subway,1039 Freeport Rd # 27,Pittsburgh,PA,15238,Restaurants
2020,97-494-4514,Subway,703 Liberty Ave,Pittsburgh,PA,15222,Restaurants
2020,97-476-9622,Subway,971 Ohio River Blvd,Pittsburgh,PA,15202,Restaurants
2020,94-622-2551,Subway,3 Market Sq,Pittsburgh,PA,15222,Restaurants
2020,83-204-9357,Subway,2351 Noblestown Rd # 2,Pittsburgh,PA,15205,Restaurants
2020,83-131-6005,Subway,414 Smithfield St,Pittsburgh,PA,15222,Restaurants
2020,83-129-2917,Subway,11667 Penn Hills Dr,Pittsburgh,PA,15235,Restaurants
2020,74-039-6340,Subway Sandwiches & Salads,2022 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,89-981-8330,Sugar & Spice Ice Cream Parlor,5200 Clairton Blvd,Pittsburgh,PA,15236,Cake Decorating Equipment & Supplies
2020,72-266-3733,Sugar Cafe' LLC,1517 Potomac Ave,Pittsburgh,PA,15216,Restaurants
2020,43-622-8916,Sukho Thai Bistro LLC,5813 Forbes Ave,Pittsburgh,PA,15217,Restaurants
2020,72-517-1044,Suluv Deli & Grocery,1303 Brownsville Rd,Pittsburgh,PA,15210,Grocers-Retail
2020,43-520-6407,Summit,200 Shiloh St,Pittsburgh,PA,15211,Restaurants
2020,43-230-2641,Summit Resturant Venture LLC,200 Shiloh St,Pittsburgh,PA,15211,Restaurants
2020,39-932-4516,Sun Penang,5874 Forbes Ave,Pittsburgh,PA,15217,Restaurants
2020,83-185-6182,Sunny Jim's Tavern,255 Camp Horne Rd,Pittsburgh,PA,15202,Restaurants
2020,21-872-8038,Sunnyledge Hotel,5124 5th Ave,Pittsburgh,PA,15232,Hotels & Motels
2020,83-203-4961,Sunseri Pizza Sunseri Pizza,2805 Custer Ave,Pittsburgh,PA,15227,Pizza
2020,70-913-0676,Superhero Dogs LLC,127 Craighead St,Pittsburgh,PA,15211,Restaurants
2020,74-487-8996,Supper On Penn,1211 Penn Ave,Pittsburgh,PA,15222,Restaurants
2020,11-825-9795,Supreme Pizza,4012 Butler St,Pittsburgh,PA,15201,Pizza
2020,70-740-6550,Supremo's Pizzeria North Hills,120 Three Degree Rd,Pittsburgh,PA,15237,Pizza
2020,43-520-6369,Surefire Restaurants LLC,4805 Penn Ave,Pittsburgh,PA,15224,Restaurants
2020,53-350-3876,Sushi & Rolls,301 Grant St # 3,Pittsburgh,PA,15219,Restaurants
2020,73-793-0380,Sushi Bomb LLC,6302 Robinson Center Dr # 5,Pittsburgh,PA,15205,Restaurants
2020,43-077-7874,Sushi Fuku LLC,120 Oakland Ave,Pittsburgh,PA,15213,Restaurants
2020,48-423-8266,Sushi Kim Restaurant,314 N Craig St,Pittsburgh,PA,15213,Restaurants
2020,20-389-5297,Sushi Tomo,4812 Mcknight Rd,Pittsburgh,PA,15237,Restaurants
2020,46-440-3666,Sushi Too,5432 Walnut St,Pittsburgh,PA,15232,Restaurants
2020,72-603-9599,Sweet Panda LLC,114 S 23rd St,Pittsburgh,PA,15203,Restaurants
2020,63-433-3231,Szechuan Express,613 S Millvale Ave,Pittsburgh,PA,15224,Restaurants
2020,70-822-3744,Szechuan Spice Yang,5700 Centre Ave,Pittsburgh,PA,15206,Restaurants
2020,40-423-7890,T's Restaurant & Lounge,7526 Washington Ave,Pittsburgh,PA,15218,Restaurants
2020,42-726-4946,Ta Tan Lac Vien,2114 Murray Ave,Pittsburgh,PA,15217,Restaurants
2020,43-237-6781,Table Ten Kitchen,960 Penn Ave,Pittsburgh,PA,15222,Restaurants
2020,72-379-0103,Taco 3 LLC,971 Liberty Ave,Pittsburgh,PA,15222,Restaurants
2020,73-403-9262,Taco Bell,2603 Freeport Rd,Pittsburgh,PA,15238,Restaurants
2020,74-482-5737,Taco Bell,121 Costco Dr,Pittsburgh,PA,15205,Restaurants
2020,74-728-3827,Taco Bell,212 Rodi Rd,Pittsburgh,PA,15235,Restaurants
2020,46-437-4917,Taco Bell,1603 S Braddock Ave,Pittsburgh,PA,15218,Restaurants
2020,48-423-8407,Taco Bell,1690 Cochran Rd,Pittsburgh,PA,15220,Restaurants
2020,48-423-8563,Taco Bell,2343 Noblestown Rd,Pittsburgh,PA,15205,Restaurants
2020,48-423-8423,Taco Bell,4801 Mcknight Rd # 20,Pittsburgh,PA,15237,Restaurants
2020,71-201-9160,Taco Bell,3959 Forbes Ave,Pittsburgh,PA,15260,Restaurants
2020,43-316-9068,Taco Bell,85 Blazier Dr,Pittsburgh,PA,15237,Restaurants
2020,73-149-0805,Taco Bell,880 Butler St # 1,Pittsburgh,PA,15223,Restaurants
2020,41-751-8567,Taco Bell,705 Allegheny Ave,Pittsburgh,PA,15233,Restaurants
2020,17-757-1544,Taco Bell,2300 Ardmore Blvd,Pittsburgh,PA,15221,Restaurants
2020,41-538-3033,Taco Bell,825 Freeport Rd,Pittsburgh,PA,15238,Restaurants
2020,73-720-9277,Taco Diablo,299 Beverly Rd,Pittsburgh,PA,15216,Restaurants
2020,71-694-3984,Taco Town,110 Smithfield St # 1,Pittsburgh,PA,15222,Restaurants
2020,71-905-7016,Taco Town,2957 Banksville Rd,Pittsburgh,PA,15216,Restaurants
2020,31-139-7061,Tai Pei Chinese Restaurant,1124 Freeport Rd,Pittsburgh,PA,15238,Restaurants
2020,94-628-6523,Taj Mahal Inc,7795 Mcknight Rd,Pittsburgh,PA,15237,Restaurants
2020,21-728-0940,Starbucks,4765 Liberty Ave # 1,Pittsburgh,PA,15224,Coffee Shops
2020,21-748-1456,Starbucks,971 Greentree Rd,Pittsburgh,PA,15220,Coffee Shops
2020,24-310-4783,Starbucks,7 Market Sq,Pittsburgh,PA,15222,Coffee Shops
2020,71-906-4422,Starbucks,4022 5th Ave,Pittsburgh,PA,15213,Coffee Shops
2020,71-744-3514,Starbucks,7707 Mcknight Rd,Pittsburgh,PA,15237,Coffee Shops
2020,73-578-1091,Starbucks,227 Summit Park Dr,Pittsburgh,PA,15275,Coffee Shops
2020,74-476-9072,Starbucks,114 Bakery Square Blvd,Pittsburgh,PA,15206,Coffee Shops
2020,72-560-1096,Starbucks,301 S Hills Vlg,Pittsburgh,PA,15241,Coffee Shops
2020,72-505-6547,Starbucks,808 Ridge Ave,Pittsburgh,PA,15212,Coffee Shops
2020,72-459-7792,Starbucks,200 Lothrop St,Pittsburgh,PA,15213,Coffee Shops
2020,72-458-9695,Starbucks,100 Settlers Ridge Center Dr,Pittsburgh,PA,15205,Coffee Shops
2020,72-458-9406,Starbucks,5550 Centre Ave,Pittsburgh,PA,15232,Coffee Shops
2020,72-458-5974,Starbucks,1000 Airport Blvd,Pittsburgh,PA,15231,Coffee Shops
2020,72-293-1716,Starbucks,201 S Hills Vlg,Pittsburgh,PA,15241,Coffee Shops
2020,94-615-7674,Starbucks,6304 Forbes Ave,Pittsburgh,PA,15217,Coffee Shops
2020,98-137-6593,Starbucks,730 Copeland St # 1,Pittsburgh,PA,15232,Coffee Shops
2020,96-920-5491,Starbucks,4885 Mcknight Rd # 1a,Pittsburgh,PA,15237,Coffee Shops
2020,94-622-1181,Starbucks,210 6th Ave # 3,Pittsburgh,PA,15222,Coffee Shops
2020,94-392-9398,Starbucks,3464 William Penn Hwy,Pittsburgh,PA,15235,Coffee Shops
2020,74-713-0435,Starbucks,300 Davis Blvd,Pittsburgh,PA,15275,Coffee Shops
2020,69-439-7928,Starkist Co,225 N Shore Dr # 400,Pittsburgh,PA,15212,Canned & Cured Fish & Seafoods (Mfrs)
2020,17-757-1775,Starlite Lounge,364 Freeport Rd,Blawnox,PA,15238,Restaurants
2020,71-555-2518,Station,4744 Liberty Ave,Pittsburgh,PA,15224,Restaurants
2020,23-418-4430,Steak 'n Shake,410 Clairton Blvd,Pittsburgh,PA,15236,Restaurants
2020,21-873-9399,Steak 'n Shake,1951 Park Manor Blvd,Pittsburgh,PA,15205,Restaurants
2020,73-435-1644,Steel Cactus,1000 Airport Blvd,Pittsburgh,PA,15231,Restaurants
2020,43-405-3738,Steel Cactus,5505 Walnut St,Pittsburgh,PA,15232,Restaurants
2020,74-020-6570,Steel Cactus Southside,1831 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,42-040-2298,Steel City Mongolian Grill,428 S 27th St,Pittsburgh,PA,15203,Restaurants
2020,63-429-4946,Steel Town Inn,1251 Wilkins Ave,Pittsburgh,PA,15221,Restaurants
2020,39-393-9798,Stinkys Bar & Grill,4901 Hatfield St,Pittsburgh,PA,15201,Bars
2020,36-903-7684,Stockmano's Pizza,7678 Saltsburg Rd,Pittsburgh,PA,15239,Pizza
2020,64-958-0271,Stokes Grill,4771 Mcknight Rd # 5,Pittsburgh,PA,15237,Restaurants
2020,42-228-5286,Stone Pizzeria,300 Liberty Ave # 100,Pittsburgh,PA,15222,Pizza
2020,71-871-2167,Streets On Carson,1120 E Carson St # 1,Pittsburgh,PA,15203,Restaurants
2020,74-260-8571,Sub Zero Nitrogen Ice Cream,206 S Highland Ave,Pittsburgh,PA,15206,Ice Cream Parlors
2020,21-873-9662,Subway,100 Robinson Center Dr # Fc-3,Pittsburgh,PA,15205,Restaurants
2020,22-422-7116,Subway,4778 Liberty Ave,Pittsburgh,PA,15224,Restaurants
2020,22-440-0077,Subway,3336 Babcock Blvd # 2,Pittsburgh,PA,15237,Restaurants
2020,22-789-7287,Subway,301 Fort Couch Rd #Fc09,Pittsburgh,PA,15241,Restaurants
2020,44-663-5187,Subway,4028 Beechwood Blvd # 4,Pittsburgh,PA,15217,Restaurants
2020,50-572-0029,Subway,700 Forbes Ave,Pittsburgh,PA,15219,Restaurants
2020,69-440-5374,Subway,526 Penn Ave # A,Pittsburgh,PA,15222,Restaurants
2020,56-483-6807,Subway,2771 E Carson St,Pittsburgh,PA,15203,Restaurants
2020,56-497-8617,Subway,411 7th Ave,Pittsburgh,PA,15219,Restaurants
2020,50-576-2518,Subway,308 Cochran Rd,Pittsburgh,PA,15228,Restaurants
2020,48-423-8050,Subway,3707 Forbes Ave,Pittsburgh,PA,15213,Restaurants
